,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
5915,-35.52,148.092,311.4,1.2,1.1,2019-12-31,1530,Aqua,MODIS,30,6.0NRT,287.5,13.8,N
5916,-37.228,149.98,468.8,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,313.5,0.0,N
5917,-15.989,124.854,332.8,4.8,2.0,2019-11-04,440,Aqua,MODIS,76,6.0NRT,304.7,172.7,D
5918,-12.552,134.99,328.7,1.2,1.1,2019-12-17,130,Terra,MODIS,69,6.0NRT,301.8,17.2,D
5919,-15.588,126.85700000000001,335.7,1.1,1.0,2019-10-20,520,Aqua,MODIS,50,6.0NRT,315.1,11.0,D
5920,-12.774000000000001,142.256,338.8,1.4,1.2,2019-10-15,35,Terra,MODIS,85,6.0NRT,311.7,35.7,D
5921,-19.792,143.66899999999998,325.6,2.9,1.6,2020-01-02,1515,Aqua,MODIS,100,6.0NRT,295.9,103.4,N
5922,-24.825,146.989,337.5,1.0,1.0,2019-12-03,405,Aqua,MODIS,67,6.0NRT,312.7,21.0,D
5923,-31.412,123.881,351.3,2.1,1.4,2019-10-28,605,Aqua,MODIS,94,6.0NRT,295.5,152.4,D
5924,-21.11,135.112,334.8,2.1,1.4,2019-12-24,140,Terra,MODIS,69,6.0NRT,317.4,30.9,D
5925,-29.261999999999997,152.811,365.6,2.9,1.6,2019-11-25,35,Terra,MODIS,100,6.0NRT,294.6,450.0,D
5926,-27.543000000000003,147.205,309.3,1.5,1.2,2019-10-01,1545,Aqua,MODIS,77,6.0NRT,287.5,20.5,N
5927,-36.586999999999996,147.846,306.7,1.3,1.1,2020-01-03,1245,Terra,MODIS,50,6.0NRT,291.5,10.7,N
5928,-16.202,141.893,335.1,2.5,1.5,2019-12-03,120,Terra,MODIS,72,6.0NRT,315.6,32.9,D
5929,-37.43,148.925,318.3,1.4,1.2,2019-12-31,1530,Aqua,MODIS,92,6.0NRT,287.8,19.8,N
5930,-34.047,149.874,352.6,1.0,1.0,2019-12-09,1250,Terra,MODIS,100,6.0NRT,293.9,67.8,N
5931,-29.283,153.298,385.5,1.5,1.2,2019-11-26,400,Aqua,MODIS,100,6.0NRT,324.5,295.2,D
5932,-35.765,137.256,358.4,1.8,1.3,2020-01-09,420,Aqua,MODIS,98,6.0NRT,312.7,148.8,D
5933,-15.65,143.58,305.3,2.7,1.6,2019-12-24,1520,Aqua,MODIS,40,6.0NRT,293.5,20.6,N
5934,-15.277000000000001,144.124,324.8,1.0,1.0,2019-12-12,400,Aqua,MODIS,49,6.0NRT,296.7,9.4,D
5935,-29.201999999999998,151.41899999999998,311.3,1.2,1.1,2019-11-10,1455,Aqua,MODIS,36,6.0NRT,288.3,13.7,N
5936,-34.198,150.02,310.2,1.0,1.0,2019-12-26,1510,Aqua,MODIS,79,6.0NRT,288.8,10.7,N
5937,-28.433000000000003,128.864,357.3,4.3,1.9,2019-10-12,430,Aqua,MODIS,98,6.0NRT,298.0,578.2,D
5938,-32.671,150.304,413.9,1.1,1.1,2019-12-19,405,Aqua,MODIS,100,6.0NRT,316.0,392.7,D
5939,-30.016,151.406,343.9,1.2,1.1,2019-11-10,400,Aqua,MODIS,90,6.0NRT,307.5,47.5,D
5940,-31.19,152.483,308.3,1.0,1.0,2019-12-04,1235,Terra,MODIS,74,6.0NRT,293.2,8.2,N
5941,-30.756999999999998,123.368,354.9,1.3,1.1,2020-01-02,555,Aqua,MODIS,96,6.0NRT,326.5,50.4,D
5942,-13.837,132.914,328.9,2.9,1.6,2019-10-04,55,Terra,MODIS,74,6.0NRT,307.5,58.5,D
5943,-29.425,152.436,333.9,1.0,1.0,2019-11-28,345,Aqua,MODIS,68,6.0NRT,300.4,25.1,D
5944,-28.733,128.69799999999998,351.5,3.2,1.7,2019-12-27,215,Terra,MODIS,94,6.0NRT,313.5,221.7,D
5945,-37.466,149.746,317.8,3.0,1.6,2019-12-31,1215,Terra,MODIS,96,6.0NRT,286.8,83.6,N
5946,-35.832,148.605,348.3,1.0,1.0,2020-01-11,410,Aqua,MODIS,93,6.0NRT,306.8,50.0,D
5947,-32.644,150.371,322.8,1.0,1.0,2019-12-19,1505,Aqua,MODIS,100,6.0NRT,292.5,20.6,N
5948,-13.974,133.26,312.9,1.0,1.0,2019-10-14,1345,Terra,MODIS,84,6.0NRT,298.0,9.1,N
5949,-29.296999999999997,152.08,305.5,1.0,1.0,2019-12-20,1235,Terra,MODIS,61,6.0NRT,288.4,7.3,N
5950,-36.793,147.409,301.7,1.0,1.0,2019-11-22,1525,Aqua,MODIS,43,6.0NRT,278.1,8.6,N
5951,-32.501999999999995,120.376,341.8,2.0,1.4,2019-12-16,230,Terra,MODIS,52,6.0NRT,313.4,53.6,D
5952,-25.495,150.49,332.6,1.9,1.3,2019-11-08,410,Aqua,MODIS,44,6.0NRT,316.8,28.4,D
5953,-30.017,150.97799999999998,345.6,2.0,1.4,2019-12-18,320,Aqua,MODIS,89,6.0NRT,312.2,100.7,D
5954,-28.135,152.356,338.0,1.2,1.1,2019-11-19,350,Aqua,MODIS,75,6.0NRT,311.1,27.5,D
5955,-26.061999999999998,128.467,337.2,1.1,1.0,2019-12-26,130,Terra,MODIS,75,6.0NRT,315.4,15.3,D
5956,-31.553,152.091,340.1,1.0,1.0,2019-12-07,340,Aqua,MODIS,87,6.0NRT,309.7,29.9,D
5957,-34.088,150.425,304.9,1.1,1.0,2019-12-17,1515,Aqua,MODIS,50,6.0NRT,289.4,7.5,N
5958,-19.627,144.562,352.6,1.3,1.1,2020-01-02,420,Aqua,MODIS,95,6.0NRT,322.3,50.3,D
5959,-15.860999999999999,131.326,321.7,1.0,1.0,2019-10-16,1640,Aqua,MODIS,100,6.0NRT,301.2,15.3,N
5960,-37.216,148.42,354.2,2.8,1.6,2019-12-29,2330,Terra,MODIS,97,6.0NRT,305.6,275.2,D
5961,-33.118,151.13299999999998,345.8,1.1,1.0,2019-12-12,355,Aqua,MODIS,93,6.0NRT,300.6,51.8,D
5962,-30.994,124.12100000000001,331.9,1.9,1.4,2019-11-17,125,Terra,MODIS,54,6.0NRT,316.0,25.8,D
5963,-17.67,143.361,345.6,1.4,1.2,2019-12-24,425,Aqua,MODIS,87,6.0NRT,319.8,40.8,D
5964,-15.744000000000002,143.727,304.3,1.6,1.2,2019-11-14,1605,Aqua,MODIS,31,6.0NRT,290.9,9.9,N
5965,-31.413,151.394,313.2,1.3,1.1,2019-12-16,1300,Terra,MODIS,52,6.0NRT,286.7,20.9,N
5966,-16.947,137.45600000000002,340.0,2.1,1.4,2019-12-03,410,Aqua,MODIS,58,6.0NRT,319.3,54.0,D
5967,-30.11,150.89600000000002,337.2,1.3,1.1,2019-12-16,335,Aqua,MODIS,77,6.0NRT,316.0,24.9,D
5968,-35.059,150.088,340.1,1.2,1.1,2019-12-26,410,Aqua,MODIS,74,6.0NRT,300.0,41.7,D
5969,-34.097,150.196,316.9,1.0,1.0,2019-12-02,1245,Terra,MODIS,55,6.0NRT,278.4,16.3,N
5970,-28.633000000000003,123.037,302.1,1.1,1.0,2019-10-14,1655,Aqua,MODIS,30,6.0NRT,290.8,5.3,N
5971,-16.655,137.592,334.8,1.1,1.0,2019-12-22,440,Aqua,MODIS,69,6.0NRT,306.9,18.6,D
5972,-15.981,142.015,335.3,2.0,1.4,2019-12-03,1335,Terra,MODIS,100,6.0NRT,298.6,83.8,N
5973,-30.804000000000002,122.95299999999999,328.4,1.5,1.2,2019-11-22,600,Aqua,MODIS,56,6.0NRT,301.0,22.3,D
5974,-35.367,150.165,308.7,1.0,1.0,2019-12-16,1255,Terra,MODIS,45,6.0NRT,287.2,9.5,N
5975,-29.464000000000002,152.236,340.2,1.0,1.0,2019-12-14,345,Aqua,MODIS,62,6.0NRT,292.5,33.5,D
5976,-31.788,152.099,317.2,1.4,1.2,2019-11-12,1445,Aqua,MODIS,69,6.0NRT,288.5,20.9,N
5977,-15.758,142.483,315.0,1.0,1.0,2019-11-16,1555,Aqua,MODIS,90,6.0NRT,294.7,9.9,N
5978,-37.625,148.028,308.1,1.0,1.0,2020-01-01,1255,Terra,MODIS,58,6.0NRT,286.1,9.8,N
5979,-29.736,151.986,410.0,1.1,1.1,2019-11-14,335,Aqua,MODIS,100,6.0NRT,319.6,374.0,D
5980,-30.636999999999997,152.626,326.3,1.2,1.1,2019-11-15,1515,Aqua,MODIS,100,6.0NRT,296.3,30.9,N
5981,-15.964,125.757,317.0,1.4,1.2,2019-11-16,1430,Terra,MODIS,93,6.0NRT,301.6,15.5,N
5982,-29.868000000000002,152.389,393.9,2.0,1.4,2019-11-08,410,Aqua,MODIS,100,6.0NRT,316.7,574.6,D
5983,-33.135999999999996,116.22399999999999,332.7,1.9,1.4,2019-12-15,1530,Terra,MODIS,100,6.0NRT,295.5,76.9,N
5984,-31.125999999999998,152.29399999999998,321.1,1.1,1.0,2019-11-07,2350,Terra,MODIS,37,6.0NRT,300.0,12.2,D
5985,-22.651,150.149,342.0,1.0,1.0,2019-12-07,340,Aqua,MODIS,85,6.0NRT,310.9,28.5,D
5986,-33.278,150.71200000000002,340.2,1.0,1.0,2019-11-15,0,Terra,MODIS,89,6.0NRT,300.4,36.2,D
5987,-28.456,128.561,320.1,2.5,1.5,2019-10-04,1445,Terra,MODIS,100,6.0NRT,299.2,51.1,N
5988,-13.402999999999999,135.623,334.3,4.5,1.9,2019-12-05,355,Aqua,MODIS,59,6.0NRT,314.2,121.6,D
5989,-26.423000000000002,152.4,326.8,1.9,1.3,2019-12-16,1300,Terra,MODIS,100,6.0NRT,292.7,57.9,N
5990,-32.509,150.219,351.4,1.3,1.1,2020-01-05,1235,Terra,MODIS,100,6.0NRT,290.1,92.8,N
5991,-11.982999999999999,136.444,324.7,1.3,1.1,2019-10-11,100,Terra,MODIS,78,6.0NRT,302.3,17.7,D
5992,-27.57,126.071,365.8,2.2,1.4,2019-10-25,120,Terra,MODIS,100,6.0NRT,310.9,271.8,D
5993,-13.187000000000001,134.313,346.6,3.9,1.8,2019-10-20,520,Aqua,MODIS,90,6.0NRT,307.5,284.9,D
5994,-12.259,132.817,300.2,3.2,1.7,2019-12-25,1600,Aqua,MODIS,17,6.0NRT,287.6,16.3,N
5995,-14.65,131.248,320.4,1.3,1.1,2019-10-19,1405,Terra,MODIS,100,6.0NRT,295.6,17.6,N
5996,-36.608000000000004,147.916,313.7,1.0,1.0,2020-01-02,1515,Aqua,MODIS,88,6.0NRT,286.8,13.7,N
5997,-32.484,120.27600000000001,344.3,1.1,1.0,2019-12-08,600,Aqua,MODIS,82,6.0NRT,319.6,29.8,D
5998,-37.541,149.076,302.9,2.5,1.5,2020-01-01,1435,Aqua,MODIS,52,6.0NRT,285.9,24.8,N
5999,-25.15,149.195,345.2,1.2,1.1,2019-12-08,0,Terra,MODIS,88,6.0NRT,304.8,49.4,D
6000,-28.72,128.71200000000002,369.8,1.7,1.3,2019-12-27,455,Aqua,MODIS,72,6.0NRT,308.1,209.4,D
6001,-17.191,142.893,317.8,1.2,1.1,2019-12-25,1255,Terra,MODIS,95,6.0NRT,296.3,12.6,N
6002,-37.283,148.458,336.8,2.9,1.6,2019-12-20,445,Aqua,MODIS,78,6.0NRT,304.7,130.0,D
6003,-32.06,151.355,324.5,1.1,1.1,2019-12-04,1235,Terra,MODIS,100,6.0NRT,291.1,27.8,N
6004,-33.781,150.204,392.4,1.0,1.0,2019-12-31,10,Terra,MODIS,100,6.0NRT,320.2,205.8,D
6005,-14.616,127.979,307.0,1.1,1.1,2019-11-24,1645,Aqua,MODIS,64,6.0NRT,296.6,4.6,N
6006,-29.996,118.568,430.9,1.1,1.0,2019-12-04,205,Terra,MODIS,100,6.0NRT,319.1,515.7,D
6007,-12.640999999999998,135.89600000000002,352.3,1.4,1.2,2019-10-14,420,Aqua,MODIS,95,6.0NRT,315.7,74.5,D
6008,-15.083,126.085,339.4,1.7,1.3,2019-11-25,500,Aqua,MODIS,85,6.0NRT,308.4,43.5,D
6009,-31.250999999999998,123.777,342.2,2.4,1.5,2019-11-07,505,Aqua,MODIS,71,6.0NRT,310.5,106.1,D
6010,-29.988000000000003,152.483,323.4,1.1,1.0,2019-10-22,2350,Terra,MODIS,69,6.0NRT,298.5,17.0,D
6011,-35.86,136.715,357.0,1.2,1.1,2020-01-03,40,Terra,MODIS,98,6.0NRT,313.5,81.4,D
6012,-37.638000000000005,147.579,328.4,2.6,1.5,2020-01-01,330,Aqua,MODIS,78,6.0NRT,296.8,79.3,D
6013,-35.58,150.092,311.2,1.3,1.1,2019-12-05,1455,Aqua,MODIS,11,6.0NRT,288.2,14.6,N
6014,-26.445,125.74799999999999,344.3,1.5,1.2,2019-12-25,505,Aqua,MODIS,86,6.0NRT,320.8,37.9,D
6015,-13.338,134.654,335.0,3.2,1.7,2019-10-13,515,Aqua,MODIS,62,6.0NRT,311.3,94.3,D
6016,-12.300999999999998,135.414,322.9,4.5,1.9,2019-10-18,355,Aqua,MODIS,52,6.0NRT,296.1,76.5,D
6017,-14.713,128.119,337.7,1.0,1.0,2019-12-06,150,Terra,MODIS,73,6.0NRT,315.5,20.5,D
6018,-24.124000000000002,113.471,328.8,2.9,1.6,2019-12-01,315,Terra,MODIS,29,6.0NRT,309.1,29.2,D
6019,-33.048,150.813,334.1,1.0,1.0,2019-11-22,5,Terra,MODIS,83,6.0NRT,309.0,20.1,D
6020,-23.74,118.419,308.3,1.4,1.2,2019-10-22,1435,Terra,MODIS,47,6.0NRT,297.0,8.0,N
6021,-26.151999999999997,120.60799999999999,344.2,1.4,1.2,2019-10-21,600,Aqua,MODIS,88,6.0NRT,319.5,40.4,D
6022,-16.22,125.426,334.8,4.3,1.9,2019-10-25,115,Terra,MODIS,80,6.0NRT,298.5,191.2,D
6023,-24.607,149.016,327.4,2.3,1.5,2019-10-15,325,Aqua,MODIS,69,6.0NRT,309.0,38.6,D
6024,-32.745,151.015,338.1,1.5,1.2,2019-12-26,410,Aqua,MODIS,68,6.0NRT,304.8,39.6,D
6025,-29.988000000000003,151.356,321.9,2.4,1.5,2019-11-09,315,Aqua,MODIS,24,6.0NRT,299.0,35.8,D
6026,-37.32,147.893,350.3,2.7,1.6,2019-12-20,445,Aqua,MODIS,94,6.0NRT,311.6,203.1,D
6027,-31.223000000000003,149.275,310.7,1.0,1.0,2020-01-10,1250,Terra,MODIS,81,6.0NRT,283.3,7.5,N
6028,-28.276999999999997,121.91,337.3,4.8,2.0,2019-12-27,630,Aqua,MODIS,67,6.0NRT,313.7,138.3,D
6029,-15.482000000000001,125.551,341.5,1.3,1.1,2019-11-09,210,Terra,MODIS,61,6.0NRT,318.4,27.7,D
6030,-29.201,153.111,349.0,1.2,1.1,2019-11-19,350,Aqua,MODIS,93,6.0NRT,309.4,60.7,D
6031,-30.94,151.872,342.1,1.0,1.0,2019-11-15,0,Terra,MODIS,88,6.0NRT,307.3,33.9,D
6032,-32.222,115.838,340.1,1.6,1.2,2019-11-25,630,Aqua,MODIS,85,6.0NRT,304.7,58.0,D
6033,-29.064,153.201,311.5,1.1,1.0,2019-11-09,1240,Terra,MODIS,83,6.0NRT,286.2,14.0,N
6034,-12.258,132.2,340.0,1.1,1.0,2019-10-23,125,Terra,MODIS,83,6.0NRT,312.4,27.1,D
6035,-14.204,136.911,340.4,1.0,1.0,2019-10-12,435,Aqua,MODIS,52,6.0NRT,319.0,23.7,D
6036,-32.731,120.32700000000001,462.7,1.0,1.0,2019-12-10,550,Aqua,MODIS,100,6.0NRT,337.9,909.1,D
6037,-31.78,151.966,343.7,1.0,1.0,2019-11-12,345,Aqua,MODIS,89,6.0NRT,310.1,34.3,D
6038,-15.557,142.687,354.7,1.4,1.2,2019-12-05,355,Aqua,MODIS,96,6.0NRT,308.0,87.8,D
6039,-24.324,125.301,308.5,1.0,1.0,2019-12-08,1700,Aqua,MODIS,26,6.0NRT,297.3,5.4,N
6040,-32.027,151.41,326.5,1.3,1.1,2020-01-01,335,Aqua,MODIS,42,6.0NRT,302.9,22.9,D
6041,-32.141999999999996,121.464,314.2,1.8,1.3,2019-12-19,1505,Terra,MODIS,72,6.0NRT,291.7,25.9,N
6042,-28.737,122.854,353.4,4.3,1.9,2019-10-17,625,Aqua,MODIS,96,6.0NRT,303.6,497.1,D
6043,-32.725,150.214,320.1,1.3,1.1,2019-12-23,340,Aqua,MODIS,24,6.0NRT,300.8,11.9,D
6044,-29.87,152.855,376.4,1.4,1.2,2019-11-09,2340,Terra,MODIS,100,6.0NRT,303.2,218.6,D
6045,-31.191,152.471,341.5,1.4,1.2,2019-12-06,15,Terra,MODIS,87,6.0NRT,303.6,65.3,D
6046,-17.634,122.36399999999999,353.1,3.9,1.8,2019-11-03,245,Terra,MODIS,97,6.0NRT,311.7,377.8,D
6047,-29.461,152.35299999999998,326.1,1.0,1.0,2019-12-03,1505,Aqua,MODIS,100,6.0NRT,292.0,24.2,N
6048,-13.583,135.55,325.0,2.3,1.5,2019-12-15,145,Terra,MODIS,49,6.0NRT,296.1,25.5,D
6049,-30.997,151.983,330.0,1.5,1.2,2019-11-09,2340,Terra,MODIS,54,6.0NRT,303.3,31.7,D
6050,-32.667,150.248,341.2,1.0,1.0,2019-12-21,350,Aqua,MODIS,82,6.0NRT,314.7,26.9,D
6051,-31.055,124.118,350.8,2.4,1.5,2019-11-10,120,Terra,MODIS,94,6.0NRT,315.6,162.5,D
6052,-31.384,151.211,306.6,1.1,1.1,2019-12-28,1500,Aqua,MODIS,67,6.0NRT,292.3,9.0,N
6053,-15.796,144.115,328.8,1.3,1.1,2019-11-21,55,Terra,MODIS,28,6.0NRT,306.9,16.3,D
6054,-31.458000000000002,152.209,328.4,1.5,1.2,2019-11-09,2340,Terra,MODIS,59,6.0NRT,297.8,34.6,D
6055,-29.589000000000002,152.303,316.7,1.0,1.0,2019-11-09,1240,Terra,MODIS,94,6.0NRT,288.6,15.6,N
6056,-32.644,121.99600000000001,403.4,2.1,1.4,2020-01-05,1410,Terra,MODIS,100,6.0NRT,302.6,795.5,N
6057,-30.143,150.877,355.0,1.1,1.1,2019-12-07,340,Aqua,MODIS,87,6.0NRT,315.4,45.1,D
6058,-30.884,152.679,401.7,1.0,1.0,2019-11-12,345,Aqua,MODIS,100,6.0NRT,318.6,255.2,D
6059,-17.623,122.26,341.7,1.0,1.0,2019-11-18,205,Terra,MODIS,82,6.0NRT,317.7,22.1,D
6060,-37.489000000000004,148.121,366.0,1.1,1.0,2019-12-30,1310,Terra,MODIS,100,6.0NRT,305.9,0.0,N
6061,-29.22,152.74,341.2,1.4,1.2,2019-11-26,400,Aqua,MODIS,86,6.0NRT,310.4,48.7,D
6062,-32.718,120.38799999999999,331.1,1.0,1.0,2019-12-13,200,Terra,MODIS,54,6.0NRT,316.8,9.9,D
6063,-13.414000000000001,132.442,343.4,3.2,1.7,2019-10-04,55,Terra,MODIS,89,6.0NRT,308.9,189.0,D
6064,-33.07,149.96200000000002,327.7,1.1,1.1,2019-12-27,1240,Terra,MODIS,100,6.0NRT,294.2,30.7,N
6065,-32.788000000000004,124.006,316.8,1.4,1.2,2020-01-07,1715,Aqua,MODIS,69,6.0NRT,295.9,21.5,N
6066,-35.696,150.02200000000002,321.4,1.6,1.2,2019-12-30,1445,Aqua,MODIS,86,6.0NRT,298.8,28.3,N
6067,-18.242,145.214,336.1,1.0,1.0,2019-11-25,30,Terra,MODIS,81,6.0NRT,309.9,25.6,D
6068,-12.362,131.575,346.7,1.9,1.4,2019-11-30,515,Aqua,MODIS,92,6.0NRT,297.5,108.0,D
6069,-33.309,151.088,334.3,1.0,1.0,2019-12-05,350,Aqua,MODIS,84,6.0NRT,303.3,24.1,D
6070,-37.342,147.57399999999998,322.2,3.2,1.7,2019-12-29,2330,Terra,MODIS,71,6.0NRT,298.8,69.3,D
6071,-30.636999999999997,152.025,310.5,1.3,1.1,2019-12-05,1450,Aqua,MODIS,52,6.0NRT,292.5,13.1,N
6072,-35.830999999999996,136.666,352.2,1.2,1.1,2020-01-03,40,Terra,MODIS,91,6.0NRT,302.1,62.0,D
6073,-25.311999999999998,151.30700000000002,361.0,1.3,1.1,2019-12-09,330,Aqua,MODIS,100,6.0NRT,317.0,105.9,D
6074,-16.166,137.043,340.4,2.9,1.6,2019-12-02,35,Terra,MODIS,86,6.0NRT,303.2,120.8,D
6075,-14.31,131.1,410.4,2.4,1.5,2019-10-17,205,Terra,MODIS,100,6.0NRT,318.0,1100.4,D
6076,-14.16,129.586,336.8,1.0,1.0,2019-11-16,505,Aqua,MODIS,39,6.0NRT,315.1,20.0,D
6077,-15.998,126.501,354.5,1.0,1.0,2019-10-13,515,Aqua,MODIS,65,6.0NRT,323.8,43.8,D
6078,-11.975,133.189,315.8,2.6,1.6,2019-10-13,515,Aqua,MODIS,24,6.0NRT,275.8,26.2,D
6079,-14.452,131.236,399.5,2.2,1.4,2019-10-18,110,Terra,MODIS,100,6.0NRT,314.9,742.0,D
6080,-17.247,142.95600000000002,349.6,1.3,1.1,2019-12-24,425,Aqua,MODIS,81,6.0NRT,322.5,59.4,D
6081,-18.343,126.632,314.7,1.4,1.2,2019-11-16,1430,Terra,MODIS,87,6.0NRT,303.6,12.9,N
6082,-16.074,136.709,371.7,1.0,1.0,2019-10-02,110,Terra,MODIS,100,6.0NRT,325.9,100.7,D
6083,-37.463,149.63299999999998,302.5,1.0,1.0,2020-01-01,1255,Terra,MODIS,11,6.0NRT,287.2,5.6,N
6084,-16.287,126.73200000000001,376.2,1.1,1.0,2019-11-11,155,Terra,MODIS,100,6.0NRT,316.7,124.5,D
6085,-37.629,147.865,336.3,1.6,1.2,2019-12-30,345,Aqua,MODIS,55,6.0NRT,305.1,47.5,D
6086,-29.498,152.253,435.8,2.0,1.4,2019-12-10,410,Aqua,MODIS,100,6.0NRT,315.8,1491.2,D
6087,-33.133,150.61,314.1,1.3,1.1,2019-11-21,1305,Terra,MODIS,88,6.0NRT,296.1,15.7,N
6088,-15.713,136.34,353.8,1.6,1.3,2019-11-15,130,Terra,MODIS,95,6.0NRT,322.9,92.6,D
6089,-29.465,152.53799999999998,352.0,1.1,1.1,2019-12-05,350,Aqua,MODIS,94,6.0NRT,309.7,63.2,D
6090,-12.912,143.109,327.3,1.3,1.1,2019-11-12,100,Terra,MODIS,69,6.0NRT,299.1,23.1,D
6091,-15.684000000000001,124.96700000000001,352.8,2.0,1.4,2019-11-17,545,Aqua,MODIS,94,6.0NRT,310.1,131.0,D
6092,-37.493,148.306,352.7,1.1,1.0,2019-12-30,1310,Terra,MODIS,100,6.0NRT,305.1,0.0,N
6093,-34.211,150.452,323.0,1.3,1.1,2019-12-20,1230,Terra,MODIS,100,6.0NRT,291.7,28.3,N
6094,-29.119,128.107,345.8,1.2,1.1,2019-12-25,505,Aqua,MODIS,87,6.0NRT,310.5,43.8,D
6095,-37.741,149.372,506.7,2.2,1.4,2019-12-29,1540,Aqua,MODIS,100,6.0NRT,400.1,5587.7,N
6096,-16.168,125.538,310.7,1.0,1.0,2019-10-28,1705,Aqua,MODIS,81,6.0NRT,295.2,7.3,N
6097,-32.721,150.745,309.0,3.4,1.7,2019-12-19,1330,Terra,MODIS,9,6.0NRT,289.7,41.1,N
6098,-31.596,124.079,339.8,4.4,1.9,2019-11-05,240,Terra,MODIS,86,6.0NRT,309.1,243.6,D
6099,-30.655,152.128,308.7,1.2,1.1,2019-12-29,1225,Terra,MODIS,75,6.0NRT,290.7,11.2,N
6100,-12.995999999999999,135.82,320.6,4.3,1.9,2019-10-18,355,Aqua,MODIS,63,6.0NRT,289.4,63.5,D
6101,-36.27,149.998,310.9,1.0,1.0,2020-01-04,1505,Aqua,MODIS,20,6.0NRT,287.8,8.8,N
6102,-12.309000000000001,136.0,345.0,1.0,1.0,2019-10-09,115,Terra,MODIS,78,6.0NRT,308.4,36.6,D
6103,-32.566,122.02600000000001,347.0,1.1,1.1,2020-01-05,210,Terra,MODIS,73,6.0NRT,314.6,42.1,D
6104,-31.052,151.97799999999998,409.9,1.0,1.0,2019-11-12,345,Aqua,MODIS,100,6.0NRT,324.5,301.6,D
6105,-29.785,118.49799999999999,309.5,4.3,1.9,2019-11-27,1405,Terra,MODIS,77,6.0NRT,294.6,60.2,N
6106,-25.854,129.81799999999998,343.5,1.3,1.1,2019-12-24,1350,Terra,MODIS,100,6.0NRT,307.0,63.9,N
6107,-16.335,136.22799999999998,342.7,1.1,1.0,2019-12-03,120,Terra,MODIS,69,6.0NRT,321.4,21.0,D
6108,-15.565999999999999,126.921,341.4,2.7,1.6,2019-10-22,220,Terra,MODIS,85,6.0NRT,318.9,99.9,D
6109,-17.869,123.478,449.0,1.1,1.0,2019-12-11,210,Terra,MODIS,100,6.0NRT,326.7,750.5,D
6110,-30.691999999999997,152.458,323.0,1.0,1.0,2019-12-03,1505,Aqua,MODIS,100,6.0NRT,295.3,19.9,N
6111,-13.059000000000001,135.30200000000002,310.1,1.0,1.0,2019-11-19,1625,Aqua,MODIS,79,6.0NRT,295.4,8.2,N
6112,-31.674,151.977,323.1,1.2,1.1,2019-11-15,1515,Aqua,MODIS,70,6.0NRT,291.9,24.6,N
6113,-17.679000000000002,127.12,315.5,1.4,1.2,2019-11-01,1640,Aqua,MODIS,91,6.0NRT,298.7,15.6,N
6114,-20.965999999999998,135.131,356.9,1.3,1.1,2019-12-26,130,Terra,MODIS,97,6.0NRT,306.5,91.9,D
6115,-29.62,152.213,347.6,1.1,1.0,2019-11-10,1455,Aqua,MODIS,100,6.0NRT,289.4,64.0,N
6116,-17.037,137.71200000000002,337.5,1.1,1.0,2019-12-24,425,Aqua,MODIS,61,6.0NRT,310.1,20.3,D
6117,-33.192,150.099,342.8,1.0,1.0,2019-12-28,355,Aqua,MODIS,85,6.0NRT,315.0,28.2,D
6118,-11.534,142.136,305.1,1.0,1.0,2019-10-13,1305,Terra,MODIS,63,6.0NRT,294.4,5.9,N
6119,-18.910999999999998,143.83700000000002,308.9,1.1,1.1,2019-12-25,1255,Terra,MODIS,44,6.0NRT,269.5,9.7,N
6120,-30.158,150.852,301.7,1.3,1.1,2019-11-27,1225,Terra,MODIS,44,6.0NRT,288.8,8.5,N
6121,-11.482999999999999,142.208,306.3,1.0,1.0,2019-10-15,1555,Aqua,MODIS,12,6.0NRT,290.3,7.1,N
6122,-11.569,130.593,313.6,4.6,2.0,2019-11-07,220,Terra,MODIS,55,6.0NRT,290.2,54.2,D
6123,-32.969,150.314,339.4,1.7,1.3,2019-12-04,30,Terra,MODIS,87,6.0NRT,302.9,72.4,D
6124,-35.830999999999996,150.063,345.2,1.0,1.0,2020-01-02,0,Terra,MODIS,93,6.0NRT,299.3,46.9,D
6125,-28.393,151.862,303.4,1.0,1.0,2019-11-17,1505,Aqua,MODIS,55,6.0NRT,287.3,7.4,N
6126,-32.271,121.39,411.3,1.4,1.2,2019-12-18,1425,Terra,MODIS,100,6.0NRT,309.2,553.3,N
6127,-30.785,123.448,347.9,3.3,1.7,2019-12-29,620,Aqua,MODIS,90,6.0NRT,321.8,166.5,D
6128,-17.072,124.079,357.4,1.3,1.1,2019-11-26,540,Aqua,MODIS,98,6.0NRT,316.6,71.4,D
6129,-31.636999999999997,152.344,333.5,1.1,1.0,2019-11-19,350,Aqua,MODIS,64,6.0NRT,304.5,24.7,D
6130,-22.493000000000002,128.248,309.9,1.2,1.1,2019-12-27,1420,Terra,MODIS,64,6.0NRT,299.6,7.3,N
6131,-29.988000000000003,152.716,315.7,3.2,1.7,2019-11-08,1155,Terra,MODIS,69,6.0NRT,294.1,55.4,N
6132,-36.944,147.332,321.2,3.9,1.8,2020-01-03,455,Aqua,MODIS,64,6.0NRT,301.4,91.6,D
